CD_MUN,SIGLA_UF,year,pop_est
3107802,MG,2013,15633
3107802,MG,2014,15587
3107802,MG,2015,15542
3107802,MG,2016,15500
3107802,MG,2017,15459
3107802,MG,2018,15010
3107802,MG,2019,14935
3107802,MG,2020,14862
3107802,MG,2021,14792
3107802,MG,2022,14536
3107802,MG,2024,14756
3107802,MG,2025,14719
3107901,MG,2007,10482
3107901,MG,2008,10806
3107901,MG,2009,10826
3107901,MG,2010,10457
3107901,MG,2011,10453
3107901,MG,2012,10449
3107901,MG,2013,10759
3107901,MG,2014,10763
3107901,MG,2015,10767
3107901,MG,2016,10771
3107901,MG,2017,10775
3107901,MG,2018,10558
3107901,MG,2019,10547
3107901,MG,2020,10537
3107901,MG,2021,10527
3107901,MG,2022,12649
3107901,MG,2024,13183
3107901,MG,2025,13312
3108008,MG,2007,17194
3108008,MG,2008,17750
3108008,MG,2009,17805
3108008,MG,2010,17243
3108008,MG,2011,17257
3108008,MG,2012,17271
3108008,MG,2013,17805
3108008,MG,2014,17832
3108008,MG,2015,17858
3108008,MG,2016,17883
3108008,MG,2017,17907
3108008,MG,2018,17598
3108008,MG,2019,17603
3108008,MG,2020,17607
3108008,MG,2021,17612
3108008,MG,2022,17151
3108008,MG,2024,17510
3108008,MG,2025,17515
3108107,MG,2007,6715
3108107,MG,2008,6904
3108107,MG,2009,6902
3108107,MG,2010,6818
3108107,MG,2011,6814
3108107,MG,2012,6811
3108107,MG,2013,7012
3108107,MG,2014,7014
3108107,MG,2015,7016
3108107,MG,2016,7018
3108107,MG,2017,7020
3108107,MG,2018,6876
3108107,MG,2019,6868
3108107,MG,2020,6860
3108107,MG,2021,6852
3108107,MG,2022,7434
3108107,MG,2024,7672
3108107,MG,2025,7710
3108206,MG,2007,5828
3108206,MG,2008,5927
3108206,MG,2009,5869
3108206,MG,2010,5865
3108206,MG,2011,5821
3108206,MG,2012,5778
3108206,MG,2013,5904
3108206,MG,2014,5867
3108206,MG,2015,5831
3108206,MG,2016,5797
3108206,MG,2017,5764
3108206,MG,2018,5544
3108206,MG,2019,5493
3108206,MG,2020,5444
3108206,MG,2021,5397
3108206,MG,2022,5528
3108206,MG,2024,5615
3108206,MG,2025,5600
3108255,MG,2007,8787
3108255,MG,2008,9187
3108255,MG,2009,9315
3108255,MG,2010,9673
3108255,MG,2011,9812
3108255,MG,2012,9947
3108255,MG,2013,10395
3108255,MG,2014,10535
3108255,MG,2015,10669
3108255,MG,2016,10797
3108255,MG,2017,10951
3108255,MG,2018,11088
3108255,MG,2019,11230
3108255,MG,2020,11369
3108255,MG,2021,11502
3108255,MG,2022,10204
3108255,MG,2024,10491
3108255,MG,2025,10525
3108305,MG,2007,14892
3108305,MG,2008,15420
3108305,MG,2009,15507
3108305,MG,2010,17118
3108305,MG,2011,17324
3108305,MG,2012,17523
3108305,MG,2013,18271
3108305,MG,2014,18481
3108305,MG,2015,18682
3108305,MG,2016,18873
3108305,MG,2017,19055
3108305,MG,2018,19202
3108305,MG,2019,19412
3108305,MG,2020,19614
3108305,MG,2021,19809
3108305,MG,2022,17404
3108305,MG,2024,17811
3108305,MG,2025,17837
3108404,MG,2007,14853
3108404,MG,2008,15284
3108404,MG,2009,15289
3108404,MG,2010,14920
3108404,MG,2011,14906
3108404,MG,2012,14893
3108404,MG,2013,15326
3108404,MG,2014,15325
3108404,MG,2015,15324
3108404,MG,2016,15323
3108404,MG,2017,15322
3108404,MG,2018,14995
3108404,MG,2019,14971
3108404,MG,2020,14949
3108404,MG,2021,14927
3108404,MG,2022,14828
3108404,MG,2024,15137
3108404,MG,2025,15141
3108503,MG,2007,6435
3108503,MG,2008,6582
3108503,MG,2009,6550
3108503,MG,2010,6497
3108503,MG,2011,6471
3108503,MG,2012,6447
3108503,MG,2013,6612
3108503,MG,2014,6593
3108503,MG,2015,6574
3108503,MG,2016,6557
3108503,MG,2017,6540
3108503,MG,2018,6350
3108503,MG,2019,6319
3108503,MG,2020,6288
3108503,MG,2021,6259
3108503,MG,2022,5790
3108503,MG,2024,5841
3108503,MG,2025,5806
3108552,MG,2007,12821
3108552,MG,2008,13406
3108552,MG,2009,13593
3108552,MG,2010,14226
3108552,MG,2011,14437
3108552,MG,2012,14642
3108552,MG,2013,15310
3108552,MG,2014,15522
3108552,MG,2015,15727
3108552,MG,2016,15921
3108552,MG,2017,16105
3108552,MG,2018,16321
3108552,MG,2019,16538
3108552,MG,2020,16748
3108552,MG,2021,16950
3108552,MG,2022,15020
3108552,MG,2024,15432
3108552,MG,2025,15485
3108602,MG,2007,31165
3108602,MG,2008,32262
3108602,MG,2009,32438
3108602,MG,2010,31213
3108602,MG,2011,31286
3108602,MG,2012,31356
3108602,MG,2013,32378
3108602,MG,2014,32473
3108602,MG,2015,32564
3108602,MG,2016,32650
3108602,MG,2017,32732
3108602,MG,2018,32288
3108602,MG,2019,32347
3108602,MG,2020,32405
3108602,MG,2021,32460
3108602,MG,2022,32025
3108602,MG,2024,33188
3108602,MG,2025,33262
3108701,MG,2007,4592
3108701,MG,2008,4665
3108701,MG,2009,4615
3108701,MG,2010,4637
3108701,MG,2011,4601
3108701,MG,2012,4567
3108701,MG,2013,4664
3108701,MG,2014,4634
3108701,MG,2015,4604
3108701,MG,2016,4577
3108701,MG,2017,4550
3108701,MG,2018,4374
3108701,MG,2019,4333
3108701,MG,2020,4293
3108701,MG,2021,4255
3108701,MG,2022,4260
3108701,MG,2024,4314
3108701,MG,2025,4296
3108800,MG,2007,5208
3108800,MG,2008,5344
3108800,MG,2009,5332
3108800,MG,2010,5030
3108800,MG,2011,5001
3108800,MG,2012,4973
3108800,MG,2013,5091
3108800,MG,2014,5068
3108800,MG,2015,5045
3108800,MG,2016,5024
3108800,MG,2017,5003
3108800,MG,2018,4835
3108800,MG,2019,4801
3108800,MG,2020,4769
3108800,MG,2021,4737
3108800,MG,2022,4441
3108800,MG,2024,4475
3108800,MG,2025,4445
3108909,MG,2007,14452
3108909,MG,2008,14807
3108909,MG,2009,14756
3108909,MG,2010,14661
3108909,MG,2011,14622
3108909,MG,2012,14585
3108909,MG,2013,14982
3108909,MG,2014,14957
3108909,MG,2015,14934
3108909,MG,2016,14911
3108909,MG,2017,14889
3108909,MG,2018,14508
3108909,MG,2019,14459
3108909,MG,2020,14410
3108909,MG,2021,14364
3108909,MG,2022,14246
3108909,MG,2024,14506
3108909,MG,2025,14491
3109006,MG,2007,31965
3109006,MG,2008,33693
3109006,MG,2009,34391
3109006,MG,2010,33973
3109006,MG,2011,34538
3109006,MG,2012,35085
3109006,MG,2013,36748
3109006,MG,2014,37314
3109006,MG,2015,37857
3109006,MG,2016,38373
3109006,MG,2017,38863
3109006,MG,2018,39520
3109006,MG,2019,40103
3109006,MG,2020,40666
3109006,MG,2021,41208
3109006,MG,2022,38915
3109006,MG,2024,40777
3109006,MG,2025,41090
3109105,MG,2007,10864
3109105,MG,2008,11195
3109105,MG,2009,11212
3109105,MG,2010,10892
3109105,MG,2011,10889
3109105,MG,2012,10886
3109105,MG,2013,11211
3109105,MG,2014,11217
3109105,MG,2015,11223
3109105,MG,2016,11228
3109105,MG,2017,11233
3109105,MG,2018,11010
3109105,MG,2019,11001
3109105,MG,2020,10991
3109105,MG,2021,10982
3109105,MG,2022,10911
3109105,MG,2024,11161
3109105,MG,2025,11168
3109204,MG,2007,9522
3109204,MG,2008,9704
3109204,MG,2009,9627
3109204,MG,2010,10292
3109204,MG,2011,10286
3109204,MG,2012,10281
3109204,MG,2013,10583
3109204,MG,2014,10586
3109204,MG,2015,10589
3109204,MG,2016,10592
3109204,MG,2017,10594
3109204,MG,2018,10377
3109204,MG,2019,10365
3109204,MG,2020,10353
3109204,MG,2021,10342
3109204,MG,2022,9150
3109204,MG,2024,9229
3109204,MG,2025,9171
3109253,MG,2007,3960
3109253,MG,2008,4085
3109253,MG,2009,4095
3109253,MG,2010,3992
3109253,MG,2011,3995
3109253,MG,2012,3999
3109253,MG,2013,4122
3109253,MG,2014,4128
3109253,MG,2015,4134
3109253,MG,2016,4140
3109253,MG,2017,4146
3109253,MG,2018,4074
3109253,MG,2019,3982
3109253,MG,2020,3983
3109253,MG,2021,3984
3109253,MG,2022,4041
3109253,MG,2024,4149
3109253,MG,2025,4159
3109303,MG,2007,21472
3109303,MG,2008,22290
3109303,MG,2009,22465
3109303,MG,2010,22737
3109303,MG,2011,22917
3109303,MG,2012,23091
3109303,MG,2013,23979
3109303,MG,2014,24169
3109303,MG,2015,24351
3109303,MG,2016,24524
3109303,MG,2017,24689
3109303,MG,2018,24663
3109303,MG,2019,24841
3109303,MG,2020,25013
3109303,MG,2021,25179
3109303,MG,2022,24030
3109303,MG,2024,24693
3109303,MG,2025,24779
3109402,MG,2007,26133
3109402,MG,2008,26981
3109402,MG,2009,27068
3109402,MG,2010,26922
3109402,MG,2011,27000
3109402,MG,2012,27076
3109402,MG,2013,27974
3109402,MG,2014,28071
3109402,MG,2015,28163
3109402,MG,2016,28251
3109402,MG,2017,28335
3109402,MG,2018,27988
3109402,MG,2019,28056
3109402,MG,2020,28121
3109402,MG,2021,28184
3109402,MG,2022,23910
3109402,MG,2024,24068
3109402,MG,2025,23908
3109451,MG,2007,6294
3109451,MG,2008,6542
3109451,MG,2009,6600
3109451,MG,2010,6453
3109451,MG,2011,6494
3109451,MG,2012,6534
3109451,MG,2013,6774
3109451,MG,2014,6818
3109451,MG,2015,6861
3109451,MG,2016,6901
3109451,MG,2017,6940
3109451,MG,2018,6909
3109451,MG,2019,6949
3109451,MG,2020,6988
3109451,MG,2021,7025
3109451,MG,2022,6627
3109451,MG,2024,6797
3109451,MG,2025,6811
3109501,MG,2007,13614
3109501,MG,2008,14024
3109501,MG,2009,14042
3109501,MG,2010,13823
3109501,MG,2011,13830
3109501,MG,2012,13838
3109501,MG,2013,14262
3109501,MG,2014,14280
3109501,MG,2015,14298
3109501,MG,2016,14314
3109501,MG,2017,14330
3109501,MG,2018,14075
3109501,MG,2019,14075
3109501,MG,2020,14075
3109501,MG,2021,14074
3109501,MG,2022,11410
3109501,MG,2024,11396
3109501,MG,2025,11269
3109600,MG,2007,3802
3109600,MG,2008,3924
3109600,MG,2009,3936
3109600,MG,2010,3654
3109600,MG,2011,3644
3109600,MG,2012,3635
3109600,MG,2013,3734
3109600,MG,2014,3727
3109600,MG,2015,3721
3109600,MG,2016,3716
3109600,MG,2017,3710
3109600,MG,2018,3616
3109600,MG,2019,3603
3109600,MG,2020,3591
3109600,MG,2021,3580
3109600,MG,2022,3693
3109600,MG,2024,3781
3109600,MG,2025,3785
3109709,MG,2007,10820
3109709,MG,2008,11194
3109709,MG,2009,11250
3109709,MG,2010,11034
3109709,MG,2011,11071
3109709,MG,2012,11107
3109709,MG,2013,11481
3109709,MG,2014,11525
3109709,MG,2015,11567
3109709,MG,2016,11607
3109709,MG,2017,11646
3109709,MG,2018,11514
3109709,MG,2019,11547
3109709,MG,2020,11579
3109709,MG,2021,11609
3109709,MG,2022,11883
3109709,MG,2024,12248
3109709,MG,2025,12302
3109808,MG,2007,2470
3109808,MG,2008,2570
3109808,MG,2009,2595
3109808,MG,2010,2505
3109808,MG,2011,2520
3109808,MG,2012,2536
3109808,MG,2013,2628
3109808,MG,2014,2645
3109808,MG,2015,2661
3109808,MG,2016,2676
3109808,MG,2017,2691
3109808,MG,2018,2677
3109808,MG,2019,2692
3109808,MG,2020,2706
3109808,MG,2021,2720
3109808,MG,2022,2315
3109808,MG,2024,2346
3109808,MG,2025,2337
3109907,MG,2007,9490
3109907,MG,2008,9911
3109907,MG,2009,10040
3109907,MG,2010,10218
3109907,MG,2011,10344
3109907,MG,2012,10467
3109907,MG,2013,10918
3109907,MG,2014,11046
3109907,MG,2015,11170
3109907,MG,2016,11287
3109907,MG,2017,11399
3109907,MG,2018,11495
3109907,MG,2019,11624
3109907,MG,2020,11749
3109907,MG,2021,11869
3109907,MG,2022,11435
3109907,MG,2024,11832
3109907,MG,2025,11906
3110004,MG,2007,39039
3110004,MG,2008,40634
3110004,MG,2009,41043
3110004,MG,2010,40750
3110004,MG,2011,41092
3110004,MG,2012,41423
3110004,MG,2013,43036
3110004,MG,2014,43395
3110004,MG,2015,43739
3110004,MG,2016,44066
3110004,MG,2017,44377
3110004,MG,2018,44377
3110004,MG,2019,44718
3110004,MG,2020,45047
3110004,MG,2021,45364
3110004,MG,2022,38776
3110004,MG,2024,39850
3110004,MG,2025,39775
3110103,MG,2007,4537
3110103,MG,2008,4702
3110103,MG,2009,4733
3110103,MG,2010,4968
3110103,MG,2011,5014
3110103,MG,2012,5059
3110103,MG,2013,5260
3110103,MG,2014,5308
3110103,MG,2015,5354
3110103,MG,2016,5398
3110103,MG,2017,5440
3110103,MG,2018,5450
3110103,MG,2019,5496
3110103,MG,2020,5541
3110103,MG,2021,5584
3110103,MG,2022,5304
3110103,MG,2024,5463
3110103,MG,2025,5484
3110202,MG,2007,4015
3110202,MG,2008,4117
3110202,MG,2009,4106
3110202,MG,2010,4047
3110202,MG,2011,4036
3110202,MG,2012,4026
3110202,MG,2013,4135
3110202,MG,2014,4128
3110202,MG,2015,4121
3110202,MG,2016,4114
3110202,MG,2017,4108
3110202,MG,2018,4002
3110202,MG,2019,3987
3110202,MG,2020,3974
3110202,MG,2021,3961
3110202,MG,2022,4088
3110202,MG,2024,4186
3110202,MG,2025,4191
3110301,MG,2007,13901
3110301,MG,2008,14491
3110301,MG,2009,14655
3110301,MG,2010,13633
3110301,MG,2011,13700
3110301,MG,2012,13764
3110301,MG,2013,14250
3110301,MG,2014,14325
3110301,MG,2015,14396
3110301,MG,2016,14464
3110301,MG,2017,14529
3110301,MG,2018,14417
3110301,MG,2019,14480
3110301,MG,2020,14541
3110301,MG,2021,14600
3110301,MG,2022,14217
3110301,MG,2024,14588
3110301,MG,2025,14628
3110400,MG,2007,3204
3110400,MG,2008,3260
3110400,MG,2009,3229
3110400,MG,2010,3154
3110400,MG,2011,3125
3110400,MG,2012,3097
3110400,MG,2013,3158
3110400,MG,2014,3133
3110400,MG,2015,3109
3110400,MG,2016,3086
3110400,MG,2017,3064
3110400,MG,2018,2934
3110400,MG,2019,2901
3110400,MG,2020,2869
3110400,MG,2021,2839
3110400,MG,2022,2838
3110400,MG,2024,2867
3110400,MG,2025,2851
3110509,MG,2007,19708
3110509,MG,2008,20212
3110509,MG,2009,20160
3110509,MG,2010,21080
3110509,MG,2011,21122
3110509,MG,2012,21162
3110509,MG,2013,21844
3110509,MG,2014,21901
3110509,MG,2015,21955
3110509,MG,2016,22007
3110509,MG,2017,22057
3110509,MG,2018,21738
3110509,MG,2019,21770
3110509,MG,2020,21801
3110509,MG,2021,21831
3110509,MG,2022,26097
3110509,MG,2024,27551
3110509,MG,2025,27860
3110608,MG,2007,25010
3110608,MG,2008,26070
3110608,MG,2009,26365
3110608,MG,2010,26488
3110608,MG,2011,26758
3110608,MG,2012,27020
3110608,MG,2013,28123
3110608,MG,2014,28402
3110608,MG,2015,28669
3110608,MG,2016,28924
3110608,MG,2017,29165
3110608,MG,2018,29278
3110608,MG,2019,29551
3110608,MG,2020,29814
3110608,MG,2021,30068
3110608,MG,2022,29536
3110608,MG,2024,30870
3110608,MG,2025,31066
3110707,MG,2007,12520
3110707,MG,2008,12909
3110707,MG,2009,12936
3110707,MG,2010,12602
3110707,MG,2011,12607
3110707,MG,2012,12612
3110707,MG,2013,12997
3110707,MG,2014,13012
3110707,MG,2015,13026
3110707,MG,2016,13040
3110707,MG,2017,13053
3110707,MG,2018,12816
3110707,MG,2019,12814
3110707,MG,2020,12812
3110707,MG,2021,12810
3110707,MG,2022,12313
3110707,MG,2024,12560
3110707,MG,2025,12551
3110806,MG,2007,3592
3110806,MG,2008,3728
3110806,MG,2009,3757
3110806,MG,2010,3564
3110806,MG,2011,3575
3110806,MG,2012,3586
3110806,MG,2013,3706
3110806,MG,2014,3720
3110806,MG,2015,3733
3110806,MG,2016,3745
3110806,MG,2017,3757
3110806,MG,2018,3711
3110806,MG,2019,3721
3110806,MG,2020,3730
3110806,MG,2021,3739
3110806,MG,2022,2923
3110806,MG,2024,2917
3110806,MG,2025,2884
3110905,MG,2007,15169
3110905,MG,2008,15790
3110905,MG,2009,15949
3110905,MG,2010,15433
3110905,MG,2011,15535
3110905,MG,2012,15635
3110905,MG,2013,16215
3110905,MG,2014,16325
3110905,MG,2015,16431
3110905,MG,2016,16532
3110905,MG,2017,16627
3110905,MG,2018,16565
3110905,MG,2019,16665
3110905,MG,2020,16762
3110905,MG,2021,16855
3110905,MG,2022,15935
3110905,MG,2024,16334
3110905,MG,2025,16372
3111002,MG,2007,20251
3111002,MG,2008,20843
3111002,MG,2009,20854
3111002,MG,2010,20686
3111002,MG,2011,20696
3111002,MG,2012,20707
3111002,MG,2013,21340
3111002,MG,2014,21367
3111002,MG,2015,21392
3111002,MG,2016,21417
3111002,MG,2017,21440
3111002,MG,2018,21056
3111002,MG,2019,21055
3111002,MG,2020,21054
3111002,MG,2021,21052
3111002,MG,2022,20696
3111002,MG,2024,21143
3111002,MG,2025,21155
3111101,MG,2007,18680
3111101,MG,2008,19207
3111101,MG,2009,19201
3111101,MG,2010,19324
3111101,MG,2011,19341
3111101,MG,2012,19358
3111101,MG,2013,19959
3111101,MG,2014,19991
3111101,MG,2015,20022
3111101,MG,2016,20052
3111101,MG,2017,20079
3111101,MG,2018,19738
3111101,MG,2019,19745
3111101,MG,2020,19752
3111101,MG,2021,19759
3111101,MG,2022,18011
3111101,MG,2024,18250
3111101,MG,2025,18188
3111150,MG,2007,3828
3111150,MG,2008,3982
3111150,MG,2009,4020
3111150,MG,2010,3684
3111150,MG,2011,3692
3111150,MG,2012,3701
3111150,MG,2013,3821
3111150,MG,2014,3832
3111150,MG,2015,3843
3111150,MG,2016,3853
3111150,MG,2017,3863
3111150,MG,2018,3810
3111150,MG,2019,3817
3111150,MG,2020,3824
3111150,MG,2021,3830
3111150,MG,2022,3714
3111150,MG,2024,3802
3111150,MG,2025,3806
3111200,MG,2007,51375
3111200,MG,2008,53280
3111200,MG,2009,53653
3111200,MG,2010,51544
3111200,MG,2011,51725
3111200,MG,2012,51900
3111200,MG,2013,53656
3111200,MG,2014,53870
3111200,MG,2015,54076
3111200,MG,2016,54272
3111200,MG,2017,54458
3111200,MG,2018,53866
3111200,MG,2019,54029
3111200,MG,2020,54186
3111200,MG,2021,54338
3111200,MG,2022,52277
3111200,MG,2024,53943
3111200,MG,2025,54027
3111309,MG,2007,11476
3111309,MG,2008,11840
3111309,MG,2009,11871
3111309,MG,2010,11476
3111309,MG,2011,11479
3111309,MG,2012,11483
3111309,MG,2013,11831
3111309,MG,2014,11844
3111309,MG,2015,11856
3111309,MG,2016,11867
3111309,MG,2017,11878
3111309,MG,2018,11658
3111309,MG,2019,11655
3111309,MG,2020,11651
3111309,MG,2021,11648
3111309,MG,2022,11377
3111309,MG,2024,11624
3111309,MG,2025,11625
3111408,MG,2007,6570
3111408,MG,2008,6945
3111408,MG,2009,7105
3111408,MG,2010,6870
3111408,MG,2011,6988
3111408,MG,2012,7103
3111408,MG,2013,7444
3111408,MG,2014,7562
3111408,MG,2015,7675
3111408,MG,2016,7783
3111408,MG,2017,7886
3111408,MG,2018,8029
3111408,MG,2019,8151
3111408,MG,2020,8269
3111408,MG,2021,8383
3111408,MG,2022,8466
3111408,MG,2024,8838
3111408,MG,2025,8931
3111507,MG,2007,13184
3111507,MG,2008,13646
3111507,MG,2009,13719
3111507,MG,2010,14206
3111507,MG,2011,14312
3111507,MG,2012,14416
3111507,MG,2013,14964
3111507,MG,2014,15078
3111507,MG,2015,15186
3111507,MG,2016,15289
3111507,MG,2017,15387
3111507,MG,2018,15356
3111507,MG,2019,15461
3111507,MG,2020,15563
3111507,MG,2021,15661
3111507,MG,2022,12979
3111507,MG,2024,13136
3111507,MG,2025,13076
3111606,MG,2007,26954
3111606,MG,2008,27853
3111606,MG,2009,27964
3111606,MG,2010,27600
3111606,MG,2011,27681
3111606,MG,2012,27760
3111606,MG,2013,28683
3111606,MG,2014,28783
3111606,MG,2015,28879
3111606,MG,2016,28970
3111606,MG,2017,29057
3111606,MG,2018,28703
3111606,MG,2019,28774
3111606,MG,2020,28842
3111606,MG,2021,28908
3111606,MG,2022,26105
3111606,MG,2024,26809
3111606,MG,2025,26749
3111705,MG,2007,4668
3111705,MG,2008,4798
3111705,MG,2009,4795
3111705,MG,2010,4628
3111705,MG,2011,4616
3111705,MG,2012,4604
3111705,MG,2013,4729
3111705,MG,2014,4721
3111705,MG,2015,4713
3111705,MG,2016,4706
3111705,MG,2017,4699
3111705,MG,2018,4579
3111705,MG,2019,4563
3111705,MG,2020,4548
3111705,MG,2021,4533
3111705,MG,2022,4715
3111705,MG,2024,4832
3111705,MG,2025,4839
3111804,MG,2007,11313
3111804,MG,2008,11760
3111804,MG,2009,11865
3111804,MG,2010,11365
3111804,MG,2011,11421
3111804,MG,2012,11476
3111804,MG,2013,11882
3111804,MG,2014,11945
3111804,MG,2015,12005
3111804,MG,2016,12062
3111804,MG,2017,12117
3111804,MG,2018,12025
3111804,MG,2019,12150
3111804,MG,2020,12201
3111804,MG,2021,12251
3111804,MG,2022,10608
3111804,MG,2024,10755
3111804,MG,2025,10716
3111903,MG,2007,5712
3111903,MG,2008,5897
3111903,MG,2009,5915
3111903,MG,2010,5589
3111903,MG,2011,5583
3111903,MG,2012,5578
3111903,MG,2013,5739
3111903,MG,2014,5738
3111903,MG,2015,5737
3111903,MG,2016,5736
3111903,MG,2017,5735
3111903,MG,2018,5612
3111903,MG,2019,5603
3111903,MG,2020,5594
3111903,MG,2021,5585
3111903,MG,2022,5272
3111903,MG,2024,5356
3111903,MG,2025,5342
3112000,MG,2007,15499
3112000,MG,2008,16125
3112000,MG,2009,16281
3112000,MG,2010,14595
3112000,MG,2011,14605
3112000,MG,2012,14616
3112000,MG,2013,15066
3112000,MG,2014,15088
3112000,MG,2015,15108
3112000,MG,2016,15128
3112000,MG,2017,15147
3112000,MG,2018,14883
3112000,MG,2019,14886
3112000,MG,2020,14888
3112000,MG,2021,14890
3112000,MG,2022,14001
3112000,MG,2024,14236
3112000,MG,2025,14211
3112059,MG,2007,3967
3112059,MG,2008,4108
3112059,MG,2009,4132
3112059,MG,2010,4195
3112059,MG,2011,4222
3112059,MG,2012,4249
3112059,MG,2013,4406
3112059,MG,2014,4436
3112059,MG,2015,4464
3112059,MG,2016,4491
3112059,MG,2017,4517
3112059,MG,2018,4498
3112059,MG,2019,4525
3112059,MG,2020,4551
3112059,MG,2021,4575
3112059,MG,2022,3974
3112059,MG,2024,4039
3112059,MG,2025,4029
3112109,MG,2007,4863
3112109,MG,2008,4996
3112109,MG,2009,4991
3112109,MG,2010,5209
3112109,MG,2011,5225
3112109,MG,2012,5241
3112109,MG,2013,5416
3112109,MG,2014,5435
3112109,MG,2015,5454
3112109,MG,2016,5472
3112109,MG,2017,5489
3112109,MG,2018,5424
3112109,MG,2019,5438
3112109,MG,2020,5451
3112109,MG,2021,5464
3112109,MG,2022,5048
3112109,MG,2024,5144
3112109,MG,2025,5138
3112208,MG,2007,4598
3112208,MG,2008,4693
3112208,MG,2009,4661
3112208,MG,2010,4755
3112208,MG,2011,4739
3112208,MG,2012,4724
3112208,MG,2013,4848
3112208,MG,2014,4836
3112208,MG,2015,4825
3112208,MG,2016,4815
3112208,MG,2017,4805
3112208,MG,2018,4673
3112208,MG,2019,4653
3112208,MG,2020,4634
3112208,MG,2021,4616
3112208,MG,2022,4362
3112208,MG,2024,4416
3112208,MG,2025,4397
3112307,MG,2007,33061
3112307,MG,2008,34345
3112307,MG,2009,34634
3112307,MG,2010,34803
3112307,MG,2011,35090
3112307,MG,2012,35368
3112307,MG,2013,36740
3112307,MG,2014,37041
3112307,MG,2015,37330
